split,filename,original_label,visual_trend_label,slope
train,SPY_475.png,Up,Down,0.5235
train,SPY_476.png,Up,Up,-0.3292
train,SPY_477.png,Up,Up,-0.4264
train,SPY_478.png,Up,Up,-0.1703
train,SPY_479.png,Up,Up,-0.2819
train,SPY_48.png,Up,Down,0.1535
train,SPY_480.png,Up,Up,-0.3573
train,SPY_481.png,Up,Up,-0.4341
train,SPY_483.png,Up,Down,0.028
train,SPY_486.png,Up,Up,-0.0683
train,SPY_487.png,Up,Up,-0.237
train,SPY_488.png,Up,Down,0.1088
train,SPY_489.png,Up,Up,-0.1535
train,SPY_49.png,Up,Up,-0.4777
train,SPY_490.png,Up,Up,-0.0232
train,SPY_491.png,Up,Up,-0.4182
train,SPY_493.png,Up,Up,-0.1209
train,SPY_494.png,Up,Up,-0.4354
train,SPY_495.png,Up,Down,0.3006
train,SPY_498.png,Up,Down,0.3878
train,SPY_499.png,Up,Up,-0.4063
train,SPY_5.png,Up,Down,0.532
train,SPY_50.png,Up,Up,-0.3732
train,SPY_501.png,Up,Up,-0.0022
train,SPY_502.png,Up,Up,-0.3468
train,SPY_503.png,Up,Up,-0.4024
train,SPY_505.png,Up,Down,0.0522
train,SPY_508.png,Up,Up,-0.2953
train,SPY_509.png,Up,Up,-0.5558
train,SPY_51.png,Up,Up,-0.3948
train,SPY_510.png,Up,Up,-0.5066
train,SPY_512.png,Up,Down,0.1616
train,SPY_513.png,Up,Down,0.4497
train,SPY_514.png,Up,Up,-0.5765
train,SPY_515.png,Up,Up,-0.4163
train,SPY_516.png,Up,Up,-0.3314
train,SPY_518.png,Up,Up,-0.0291
train,SPY_519.png,Up,Down,0.5523
train,SPY_52.png,Up,Up,-0.0304
train,SPY_520.png,Up,Down,0.3476
train,SPY_521.png,Up,Up,-0.5282
train,SPY_522.png,Up,Up,-0.4105
train,SPY_523.png,Up,Up,-0.3652
train,SPY_524.png,Up,Up,-0.3793
train,SPY_525.png,Up,Down,0.2186
train,SPY_527.png,Up,Down,0.2482
train,SPY_529.png,Up,Up,-0.5238
train,SPY_53.png,Up,Up,-0.5701
train,SPY_530.png,Up,Up,-0.3618
train,SPY_531.png,Up,Down,0.0852
train,SPY_532.png,Up,Down,0.242
train,SPY_533.png,Up,Down,0.422
train,SPY_534.png,Up,Up,-0.4145
train,SPY_535.png,Up,Up,-0.348
train,SPY_536.png,Up,Up,-0.1932
train,SPY_537.png,Up,Up,-0.0449
train,SPY_538.png,Up,Up,-0.365
train,SPY_539.png,Up,Up,-0.4178
train,SPY_54.png,Up,Up,-0.3826
train,SPY_540.png,Up,Down,0.2554
train,SPY_541.png,Up,Down,0.6873
train,SPY_542.png,Up,Up,-0.5561
train,SPY_543.png,Up,Up,-0.3563
train,SPY_546.png,Up,Down,0.5738
train,SPY_547.png,Up,Up,-0.5842
train,SPY_548.png,Up,Up,-0.4409
train,SPY_549.png,Up,Up,-0.6594
train,SPY_55.png,Up,Up,-0.2799
train,SPY_550.png,Up,Down,0.3942
train,SPY_551.png,Up,Up,-0.3716
train,SPY_552.png,Up,Down,0.2532
train,SPY_553.png,Up,Up,-0.3602
train,SPY_554.png,Up,Up,-0.4909
train,SPY_555.png,Up,Up,-0.3399
train,SPY_556.png,Up,Down,0.6298
train,SPY_557.png,Up,Up,-0.0
train,SPY_56.png,Up,Up,-0.5332
train,SPY_560.png,Up,Down,0.176
train,SPY_561.png,Up,Up,-0.6314
train,SPY_562.png,Up,Down,0.3877
train,SPY_563.png,Up,Up,-0.1718
train,SPY_564.png,Up,Down,0.4555
train,SPY_566.png,Up,Down,0.2092
train,SPY_568.png,Up,Down,0.2433
train,SPY_569.png,Up,Down,0.3421
train,SPY_57.png,Up,Up,-0.435
train,SPY_570.png,Up,Down,0.4083
train,SPY_571.png,Up,Up,-0.4673
train,SPY_572.png,Up,Up,-0.4978
train,SPY_573.png,Up,Down,0.0991
train,SPY_574.png,Up,Up,-0.1874
train,SPY_575.png,Up,Down,0.0299
train,SPY_576.png,Up,Up,-0.4907
train,SPY_577.png,Up,Up,-0.2948
train,SPY_578.png,Up,Down,0.1915
train,SPY_579.png,Up,Down,0.2813
train,SPY_58.png,Up,Up,-0.4577
train,SPY_580.png,Up,Up,-0.4983
train,SPY_581.png,Up,Up,-0.474
train,SPY_582.png,Up,Up,-0.3475
train,SPY_583.png,Up,Up,-0.2496
train,SPY_584.png,Up,Down,0.5517
train,SPY_585.png,Up,Down,0.5355
train,SPY_586.png,Up,Down,0.1982
train,SPY_587.png,Up,Up,-0.101
train,SPY_589.png,Up,Down,0.0894
train,SPY_59.png,Up,Up,-0.0587
train,SPY_590.png,Up,Up,-0.6429
train,SPY_591.png,Up,Up,-0.1831
train,SPY_593.png,Up,Down,0.1372
train,SPY_594.png,Up,Down,0.3871
train,SPY_596.png,Up,Down,0.1167
train,SPY_598.png,Up,Down,0.3273
train,SPY_60.png,Up,Up,-0.2618
train,SPY_600.png,Up,Up,-0.1507
train,SPY_603.png,Up,Down,0.0429
train,SPY_604.png,Up,Up,-0.0319
train,SPY_607.png,Up,Down,0.0576
train,SPY_609.png,Up,Down,0.3016
train,SPY_610.png,Up,Up,-0.4772
train,SPY_611.png,Up,Down,0.017
train,SPY_612.png,Up,Up,-0.4908
train,SPY_614.png,Up,Down,0.1271
train,SPY_615.png,Up,Up,-0.3215
train,SPY_616.png,Up,Up,-0.3862
train,SPY_618.png,Up,Down,0.277
train,SPY_619.png,Up,Up,-0.3555
train,SPY_62.png,Up,Down,0.2114
train,SPY_620.png,Up,Down,0.1759
train,SPY_621.png,Up,Up,-0.6772
train,SPY_622.png,Up,Up,-0.4401
train,SPY_624.png,Up,Down,0.1462
train,SPY_625.png,Up,Up,-0.4807
train,SPY_626.png,Up,Up,-0.4848
train,SPY_627.png,Up,Up,-0.3805
train,SPY_63.png,Up,Down,0.124
train,SPY_64.png,Up,Up,-0.0862
train,SPY_65.png,Up,Up,-0.5914
train,SPY_66.png,Up,Up,-0.3278
train,SPY_67.png,Up,Up,-0.0372
train,SPY_69.png,Up,Up,-0.1595
train,SPY_7.png,Up,Up,-0.3507
train,SPY_70.png,Up,Up,-0.3982
train,SPY_71.png,Up,Up,-0.5021
train,SPY_72.png,Up,Down,0.1654
train,SPY_74.png,Up,Down,0.3849
train,SPY_75.png,Up,Up,-0.4902
train,SPY_76.png,Up,Up,-0.6187
train,SPY_77.png,Up,Down,0.1012
train,SPY_78.png,Up,Down,0.2542
train,SPY_79.png,Up,Up,-0.0794
train,SPY_8.png,Up,Down,0.1273
train,SPY_80.png,Up,Down,0.458
train,SPY_81.png,Up,Up,-0.2259
train,SPY_82.png,Up,Down,0.1898
train,SPY_83.png,Up,Down,0.3571
train,SPY_84.png,Up,Down,0.065
train,SPY_85.png,Up,Down,0.312
train,SPY_86.png,Up,Up,-0.3277
train,SPY_87.png,Up,Down,0.2385
train,SPY_88.png,Up,Up,-0.5628
train,SPY_9.png,Up,Down,0.3382
train,SPY_90.png,Up,Down,0.3658
train,SPY_91.png,Up,Up,-0.6435
train,SPY_92.png,Up,Up,-0.266
train,SPY_93.png,Up,Up,-0.274
train,SPY_94.png,Up,Down,0.345
train,SPY_95.png,Up,Up,-0.6947
train,SPY_96.png,Up,Up,-0.3951
train,SPY_97.png,Up,Down,0.3319
train,SPY_98.png,Up,Up,-0.4351
train,SPY_99.png,Up,Up,-0.1696
train,QQQ_1.png,Down,Up,-0.4773
train,QQQ_100.png,Down,Up,-0.2819
train,QQQ_104.png,Down,Up,-0.3672
train,QQQ_108.png,Down,Up,-0.5384
train,QQQ_112.png,Down,Up,-0.4915
train,QQQ_113.png,Down,Up,-0.2367
train,QQQ_115.png,Down,Up,-0.3798
train,QQQ_117.png,Down,Down,0.1205
train,QQQ_118.png,Down,Up,-0.4586
train,QQQ_122.png,Down,Down,0.2824
train,QQQ_123.png,Down,Up,-0.2282
train,QQQ_125.png,Down,Down,0.557
train,QQQ_127.png,Down,Up,-0.6049
train,QQQ_128.png,Down,Up,-0.0834
train,QQQ_129.png,Down,Down,0.4503
train,QQQ_131.png,Down,Up,-0.2918
train,QQQ_133.png,Down,Down,0.4182
train,QQQ_134.png,Down,Down,0.4013
train,QQQ_135.png,Down,Down,0.0345
train,QQQ_138.png,Down,Up,-0.562
train,QQQ_139.png,Down,Down,0.064
train,QQQ_14.png,Down,Up,-0.5348
train,QQQ_144.png,Down,Up,-0.2172
train,QQQ_145.png,Down,Down,0.2785
train,QQQ_146.png,Down,Down,0.6512
train,QQQ_149.png,Down,Down,0.2056
train,QQQ_150.png,Down,Up,-0.1487
train,QQQ_151.png,Down,Down,0.4955
train,QQQ_152.png,Down,Up,-0.2725
train,QQQ_153.png,Down,Down,0.5263
train,QQQ_156.png,Down,Up,-0.3701
train,QQQ_157.png,Down,Down,0.0023
train,QQQ_160.png,Down,Up,-0.3153
train,QQQ_161.png,Down,Down,0.3892
train,QQQ_163.png,Down,Up,-0.42
train,QQQ_17.png,Down,Up,-0.4892
train,QQQ_170.png,Down,Down,0.4202
train,QQQ_171.png,Down,Up,-0.3749
train,QQQ_177.png,Down,Up,-0.5235
train,QQQ_178.png,Down,Down,0.0667
train,QQQ_179.png,Down,Down,0.3025
train,QQQ_18.png,Down,Up,-0.3639
train,QQQ_181.png,Down,Up,-0.1634
train,QQQ_182.png,Down,Down,0.3127
train,QQQ_183.png,Down,Up,-0.0832
train,QQQ_185.png,Down,Up,-0.3231
train,QQQ_189.png,Down,Up,-0.2998
train,QQQ_193.png,Down,Up,-0.6236
train,QQQ_194.png,Down,Down,0.0951
train,QQQ_195.png,Down,Up,-0.0503
train,QQQ_198.png,Down,Up,-0.1697
train,QQQ_199.png,Down,Up,-0.3518
train,QQQ_201.png,Down,Up,-0.2017
train,QQQ_204.png,Down,Up,-0.4405
train,QQQ_205.png,Down,Down,0.2295
train,QQQ_206.png,Down,Up,-0.2021
train,QQQ_207.png,Down,Down,0.0164
train,QQQ_21.png,Down,Up,-0.4113
train,QQQ_210.png,Down,Down,0.5167
train,QQQ_211.png,Down,Down,0.0962
train,QQQ_215.png,Down,Up,-0.5396
train,QQQ_217.png,Down,Up,-0.2135
train,QQQ_221.png,Down,Down,0.2886
train,QQQ_222.png,Down,Down,0.4726
train,QQQ_223.png,Down,Up,-0.2737
train,QQQ_225.png,Down,Down,0.2664
train,QQQ_227.png,Down,Up,-0.353
train,QQQ_230.png,Down,Up,-0.1615
train,QQQ_233.png,Down,Down,0.4244
train,QQQ_235.png,Down,Up,-0.1339
train,QQQ_237.png,Down,Down,0.2455
train,QQQ_238.png,Down,Down,0.5665
train,QQQ_239.png,Down,Down,0.1952
train,QQQ_241.png,Down,Down,0.0581
train,QQQ_242.png,Down,Up,-0.2928
train,QQQ_245.png,Down,Up,-0.329
train,QQQ_247.png,Down,Down,0.4316
train,QQQ_249.png,Down,Up,-0.2678
train,QQQ_250.png,Down,Down,0.4739
train,QQQ_257.png,Down,Up,-0.4693
train,QQQ_26.png,Down,Down,0.04
train,QQQ_264.png,Down,Up,-0.5185
train,QQQ_268.png,Down,Up,-0.6834
train,QQQ_272.png,Down,Down,0.0004
train,QQQ_273.png,Down,Down,0.5712
train,QQQ_279.png,Down,Up,-0.3775
train,QQQ_28.png,Down,Up,-0.2453
train,QQQ_280.png,Down,Down,0.3268
train,QQQ_283.png,Down,Up,-0.5092
train,QQQ_286.png,Down,Up,-0.3078
train,QQQ_287.png,Down,Down,0.5286
train,QQQ_29.png,Down,Down,0.327
train,QQQ_293.png,Down,Up,-0.4587
train,QQQ_301.png,Down,Up,-0.0768
train,QQQ_303.png,Down,Up,-0.3098
train,QQQ_306.png,Down,Down,0.3718
train,QQQ_307.png,Down,Down,0.0473
train,QQQ_311.png,Down,Down,0.2003
train,QQQ_312.png,Down,Down,0.3381
train,QQQ_313.png,Down,Up,-0.0291
train,QQQ_315.png,Down,Down,0.2393
train,QQQ_317.png,Down,Up,-0.1532
train,QQQ_318.png,Down,Up,-0.0081
train,QQQ_32.png,Down,Up,-0.003
train,QQQ_320.png,Down,Up,-0.6632
train,QQQ_328.png,Down,Up,-0.4031
train,QQQ_329.png,Down,Down,0.3295
train,QQQ_330.png,Down,Up,-0.3468
train,QQQ_331.png,Down,Down,0.4289
train,QQQ_338.png,Down,Up,-0.3762
train,QQQ_34.png,Down,Down,0.3834
train,QQQ_340.png,Down,Up,-0.4633
train,QQQ_341.png,Down,Up,-0.032
train,QQQ_342.png,Down,Down,0.1985
train,QQQ_343.png,Down,Down,0.0685
train,QQQ_345.png,Down,Up,-0.2028
train,QQQ_346.png,Down,Up,-0.3183
train,QQQ_348.png,Down,Up,-0.1839
train,QQQ_356.png,Down,Up,-0.5203
train,QQQ_358.png,Down,Down,0.1963
train,QQQ_360.png,Down,Up,-0.6896
train,QQQ_362.png,Down,Up,-0.3122
train,QQQ_363.png,Down,Down,0.0434
train,QQQ_368.png,Down,Up,-0.2519
train,QQQ_37.png,Down,Up,-0.0777
train,QQQ_370.png,Down,Up,-0.5529
train,QQQ_373.png,Down,Up,-0.3633
train,QQQ_376.png,Down,Up,-0.1204
train,QQQ_377.png,Down,Down,0.4662
train,QQQ_378.png,Down,Down,0.4522
train,QQQ_380.png,Down,Up,-0.1786
train,QQQ_386.png,Down,Up,-0.3472
train,QQQ_389.png,Down,Up,-0.2512
train,QQQ_39.png,Down,Down,0.3835
train,QQQ_390.png,Down,Up,-0.016
train,QQQ_391.png,Down,Down,0.2244
train,QQQ_395.png,Down,Up,-0.4968
train,QQQ_4.png,Down,Up,-0.2074
train,QQQ_40.png,Down,Down,0.0757
train,QQQ_401.png,Down,Up,-0.5169
train,QQQ_403.png,Down,Down,0.2987
train,QQQ_405.png,Down,Up,-0.4766
train,QQQ_407.png,Down,Up,-0.3285
train,QQQ_408.png,Down,Down,0.4531
train,QQQ_409.png,Down,Up,-0.3939
train,QQQ_41.png,Down,Down,0.2596
train,QQQ_411.png,Down,Up,-0.5264
train,QQQ_412.png,Down,Up,-0.1458
train,QQQ_413.png,Down,Down,0.1707
train,QQQ_415.png,Down,Up,-0.3324
train,QQQ_42.png,Down,Down,0.455
train,QQQ_421.png,Down,Down,0.3662
train,QQQ_422.png,Down,Up,-0.047
train,QQQ_423.png,Down,Down,0.5536
train,QQQ_424.png,Down,Up,-0.0654
train,QQQ_430.png,Down,Down,0.1697
train,QQQ_433.png,Down,Up,-0.3821
train,QQQ_434.png,Down,Down,0.503
train,QQQ_438.png,Down,Up,-0.331
train,QQQ_44.png,Down,Up,-0.0477
train,QQQ_443.png,Down,Up,-0.3965
train,QQQ_445.png,Down,Up,-0.5427
train,QQQ_447.png,Down,Up,-0.1955
train,QQQ_454.png,Down,Up,-0.3133
train,QQQ_458.png,Down,Up,-0.5714
train,QQQ_463.png,Down,Down,0.1527
train,QQQ_465.png,Down,Up,-0.2314
train,QQQ_469.png,Down,Up,-0.5038
train,QQQ_47.png,Down,Down,0.0432
train,QQQ_470.png,Down,Up,-0.3573
train,QQQ_472.png,Down,Up,-0.5535
train,QQQ_474.png,Down,Up,-0.5317
train,QQQ_475.png,Down,Down,0.4282
train,QQQ_478.png,Down,Down,0.3699
train,QQQ_48.png,Down,Down,0.5384
train,QQQ_480.png,Down,Up,-0.5393
train,QQQ_484.png,Down,Up,-0.4014
train,QQQ_488.png,Down,Up,-0.4641
train,QQQ_49.png,Down,Down,0.4378
train,QQQ_490.png,Down,Down,0.5046
train,QQQ_492.png,Down,Down,0.4291
train,QQQ_493.png,Down,Up,-0.0107
train,QQQ_494.png,Down,Up,-0.1264
train,QQQ_496.png,Down,Up,-0.4676
train,QQQ_499.png,Down,Up,-0.3644
train,QQQ_500.png,Down,Up,-0.495
train,QQQ_503.png,Down,Up,-0.5323
train,QQQ_51.png,Down,Down,0.1479
train,QQQ_55.png,Down,Up,-0.4571
train,QQQ_56.png,Down,Up,-0.2682
train,QQQ_60.png,Down,Up,-0.3683
train,QQQ_62.png,Down,Down,0.3398
train,QQQ_63.png,Down,Down,0.5092
train,QQQ_65.png,Down,Up,-0.1237
train,QQQ_68.png,Down,Up,-0.2595
train,QQQ_69.png,Down,Down,0.3782
train,QQQ_70.png,Down,Up,-0.3636
train,QQQ_72.png,Down,Down,0.127
train,QQQ_75.png,Down,Down,0.1937
train,QQQ_76.png,Down,Down,0.3047
train,QQQ_77.png,Down,Up,-0.0208
train,QQQ_79.png,Down,Up,-0.2843
train,QQQ_8.png,Down,Up,-0.4871
train,QQQ_80.png,Down,Down,0.5126
train,QQQ_81.png,Down,Down,0.4404
train,QQQ_83.png,Down,Down,0.1544
train,QQQ_84.png,Down,Down,0.5045
train,QQQ_86.png,Down,Up,-0.5731
train,QQQ_87.png,Down,Down,0.5092
train,QQQ_88.png,Down,Down,0.4777
train,QQQ_9.png,Down,Down,0.4115
train,QQQ_91.png,Down,Up,-0.2625
train,QQQ_93.png,Down,Up,-0.3592
train,QQQ_94.png,Down,Down,0.3346
train,QQQ_96.png,Down,Up,-0.3723
train,QQQ_97.png,Down,Down,0.3427
train,QQQ_99.png,Down,Down,0.1539
train,SPY_0.png,Down,Up,-0.4394
train,SPY_102.png,Down,Up,-0.211
train,SPY_103.png,Down,Up,-0.3088
train,SPY_104.png,Down,Down,0.3487
train,SPY_105.png,Down,Up,-0.5842
train,SPY_107.png,Down,Up,-0.5566
train,SPY_108.png,Down,Up,-0.3483
train,SPY_109.png,Down,Down,0.0302
train,SPY_11.png,Down,Up,-0.4605
train,SPY_110.png,Down,Up,-0.5229
train,SPY_111.png,Down,Up,-0.2447
train,SPY_113.png,Down,Up,-0.4293
train,SPY_114.png,Down,Down,0.2599
train,SPY_115.png,Down,Down,0.4205
train,SPY_118.png,Down,Up,-0.3663
train,SPY_122.png,Down,Up,-0.547
train,SPY_124.png,Down,Up,-0.3511
train,SPY_125.png,Down,Up,-0.5918
train,SPY_128.png,Down,Up,-0.3842
train,SPY_129.png,Down,Up,-0.5443
train,SPY_131.png,Down,Up,-0.2822
train,SPY_132.png,Down,Down,0.1593
train,SPY_133.png,Down,Up,-0.14
train,SPY_134.png,Down,Down,0.2178
train,SPY_135.png,Down,Up,-0.232
train,SPY_136.png,Down,Up,-0.5088
train,SPY_137.png,Down,Up,-0.4917
train,SPY_138.png,Down,Down,0.5708
train,SPY_139.png,Down,Up,-0.5305
train,SPY_14.png,Down,Up,-0.611
train,SPY_140.png,Down,Down,0.0545
train,SPY_142.png,Down,Up,-0.1099
train,SPY_143.png,Down,Down,0.3917
train,SPY_145.png,Down,Up,-0.5837
train,SPY_146.png,Down,Up,-0.4385
train,SPY_147.png,Down,Down,0.2358
train,SPY_149.png,Down,Up,-0.3122
train,SPY_15.png,Down,Down,0.0136
train,SPY_151.png,Down,Up,-0.4127
train,SPY_152.png,Down,Down,0.0748
train,SPY_153.png,Down,Down,0.0635
train,SPY_154.png,Down,Up,-0.3983
train,SPY_155.png,Down,Down,0.0317
train,SPY_157.png,Down,Up,-0.195
train,SPY_158.png,Down,Up,-0.0889
train,SPY_162.png,Down,Up,-0.341
train,SPY_163.png,Down,Down,0.6286
train,SPY_164.png,Down,Down,0.2884
train,SPY_165.png,Down,Up,-0.4438
train,SPY_166.png,Down,Down,0.0813
train,SPY_167.png,Down,Down,0.1898
train,SPY_168.png,Down,Up,-0.4326
train,SPY_17.png,Down,Up,-0.1923
train,SPY_171.png,Down,Up,-0.5402
train,SPY_172.png,Down,Down,0.1024
train,SPY_173.png,Down,Up,-0.2102
train,SPY_175.png,Down,Up,-0.435
train,SPY_176.png,Down,Up,-0.1475
train,SPY_177.png,Down,Down,0.249
train,SPY_178.png,Down,Down,0.2265
train,SPY_18.png,Down,Down,0.3962
train,SPY_180.png,Down,Up,-0.3906
train,SPY_181.png,Down,Down,0.0027
train,SPY_182.png,Down,Up,-0.2153
train,SPY_183.png,Down,Down,0.0363
train,SPY_185.png,Down,Up,-0.373
train,SPY_186.png,Down,Down,0.5071
train,SPY_187.png,Down,Down,0.056
train,SPY_188.png,Down,Down,0.0932
train,SPY_189.png,Down,Down,0.529
train,SPY_191.png,Down,Up,-0.2664
train,SPY_192.png,Down,Down,0.4714
train,SPY_193.png,Down,Down,0.1088
train,SPY_194.png,Down,Down,0.436
train,SPY_196.png,Down,Down,0.4347
train,SPY_198.png,Down,Up,-0.4303
train,SPY_199.png,Down,Down,0.08
train,SPY_2.png,Down,Up,-0.444
train,SPY_200.png,Down,Down,0.2311
train,SPY_201.png,Down,Up,-0.3809
train,SPY_202.png,Down,Down,0.4947
train,SPY_203.png,Down,Down,0.4842
train,SPY_204.png,Down,Down,0.2407
train,SPY_205.png,Down,Down,0.1678
train,SPY_206.png,Down,Up,-0.5927
train,SPY_207.png,Down,Up,-0.1221
train,SPY_209.png,Down,Up,-0.5804
train,SPY_21.png,Down,Up,-0.4328
train,SPY_210.png,Down,Down,0.115
train,SPY_211.png,Down,Down,0.5234
train,SPY_212.png,Down,Up,-0.4304
train,SPY_213.png,Down,Up,-0.3227
train,SPY_214.png,Down,Up,-0.416
train,SPY_215.png,Down,Up,-0.2014
train,SPY_216.png,Down,Down,0.2777
train,SPY_22.png,Down,Up,-0.1221
train,SPY_222.png,Down,Up,-0.4239
train,SPY_226.png,Down,Down,0.1716
train,SPY_227.png,Down,Up,-0.1103
train,SPY_229.png,Down,Up,-0.1692
train,SPY_23.png,Down,Up,-0.0328
train,SPY_230.png,Down,Down,0.4657
train,SPY_231.png,Down,Down,0.4404
train,SPY_232.png,Down,Down,0.5731
train,SPY_234.png,Down,Down,0.2411
train,SPY_235.png,Down,Down,0.3981
train,SPY_236.png,Down,Down,0.2836
train,SPY_237.png,Down,Down,0.1903
train,SPY_238.png,Down,Up,-0.1012
train,SPY_239.png,Down,Down,0.4737
train,SPY_240.png,Down,Up,-0.5435
train,SPY_243.png,Down,Down,0.1058
train,SPY_245.png,Down,Up,-0.6274
train,SPY_247.png,Down,Up,-0.4916
train,SPY_248.png,Down,Up,-0.5058
train,SPY_250.png,Down,Up,-0.4264
train,SPY_251.png,Down,Down,0.6121
train,SPY_252.png,Down,Down,0.1648
train,SPY_253.png,Down,Up,-0.0767
train,SPY_254.png,Down,Up,-0.3978
train,SPY_255.png,Down,Up,-0.1104
train,SPY_256.png,Down,Down,0.3914
train,SPY_26.png,Down,Down,0.0107
train,SPY_261.png,Down,Up,-0.0742
train,SPY_262.png,Down,Up,-0.3428
train,SPY_265.png,Down,Up,-0.5312
train,SPY_266.png,Down,Up,-0.3034
train,SPY_267.png,Down,Down,0.1019
train,SPY_268.png,Down,Up,-0.2482
train,SPY_269.png,Down,Up,-0.4328
train,SPY_27.png,Down,Up,-0.5339
train,SPY_270.png,Down,Up,-0.347
train,SPY_271.png,Down,Down,0.0197
train,SPY_275.png,Down,Up,-0.1194
train,SPY_276.png,Down,Up,-0.3614
train,SPY_277.png,Down,Up,-0.5466
train,SPY_278.png,Down,Down,0.0178
train,SPY_28.png,Down,Up,-0.088
train,SPY_280.png,Down,Up,-0.2917
train,SPY_281.png,Down,Up,-0.5928
train,SPY_282.png,Down,Down,0.3526
train,SPY_283.png,Down,Down,0.4639
train,SPY_285.png,Down,Up,-0.4663
train,SPY_287.png,Down,Down,0.2845
train,SPY_288.png,Down,Down,0.3153
train,SPY_289.png,Down,Up,-0.1763
train,SPY_29.png,Down,Down,0.5273
train,SPY_291.png,Down,Up,-0.3651
train,SPY_292.png,Down,Up,-0.4042
train,SPY_293.png,Down,Up,-0.3475
train,SPY_294.png,Down,Down,0.0855
train,SPY_3.png,Down,Down,0.2726
train,SPY_30.png,Down,Up,-0.4074
train,SPY_300.png,Down,Down,0.5697
train,SPY_301.png,Down,Down,0.2245
train,SPY_302.png,Down,Down,0.0108
train,SPY_304.png,Down,Up,-0.504
train,SPY_306.png,Down,Up,-0.3264
train,SPY_308.png,Down,Up,-0.1988
train,SPY_31.png,Down,Up,-0.2487
train,SPY_310.png,Down,Up,-0.3793
train,SPY_311.png,Down,Up,-0.3215
train,SPY_313.png,Down,Up,-0.335
train,SPY_314.png,Down,Up,-0.4245
train,SPY_315.png,Down,Down,0.2469
train,SPY_317.png,Down,Up,-0.5774
train,SPY_318.png,Down,Up,-0.1633
train,SPY_321.png,Down,Up,-0.3394
train,SPY_322.png,Down,Down,0.0872
train,SPY_324.png,Down,Up,-0.0375
train,SPY_325.png,Down,Up,-0.4072
train,SPY_326.png,Down,Down,0.0173
train,SPY_327.png,Down,Down,0.5945
train,SPY_33.png,Down,Up,-0.3547
train,SPY_330.png,Down,Up,-0.5952
train,SPY_332.png,Down,Down,0.3804
train,SPY_333.png,Down,Up,-0.4732
train,SPY_334.png,Down,Down,0.3931
train,SPY_335.png,Down,Up,-0.0382
train,SPY_336.png,Down,Up,-0.4144
train,SPY_337.png,Down,Down,0.1478
train,SPY_338.png,Down,Down,0.3318
train,SPY_339.png,Down,Down,0.5237
train,SPY_34.png,Down,Up,-0.1339
train,SPY_342.png,Down,Up,-0.3437
train,SPY_343.png,Down,Down,0.0796
train,SPY_344.png,Down,Down,0.3871
train,SPY_345.png,Down,Down,0.008
train,SPY_347.png,Down,Up,-0.4752
train,SPY_348.png,Down,Up,-0.2646
train,SPY_349.png,Down,Up,-0.2565
train,SPY_35.png,Down,Down,0.367
train,SPY_350.png,Down,Up,-0.1379
train,SPY_351.png,Down,Up,-0.5361
train,SPY_352.png,Down,Up,-0.3268
train,SPY_353.png,Down,Up,-0.1496
train,SPY_354.png,Down,Down,0.0243
train,SPY_355.png,Down,Down,0.5608
train,SPY_36.png,Down,Up,-0.4736
train,SPY_360.png,Down,Up,-0.1339
train,SPY_361.png,Down,Down,0.5287
train,SPY_362.png,Down,Up,-0.3843
train,SPY_363.png,Down,Down,0.1461
train,SPY_364.png,Down,Down,0.3728
train,SPY_365.png,Down,Up,-0.0533
train,SPY_366.png,Down,Up,-0.142
train,SPY_367.png,Down,Up,-0.2985
train,SPY_368.png,Down,Up,-0.4104
train,SPY_37.png,Down,Up,-0.3547
train,SPY_370.png,Down,Up,-0.2263
train,SPY_371.png,Down,Up,-0.2294
train,SPY_372.png,Down,Down,0.3665
train,SPY_374.png,Down,Up,-0.4035
train,SPY_375.png,Down,Up,-0.073
train,SPY_376.png,Down,Down,0.3891
train,SPY_377.png,Down,Up,-0.181
train,SPY_378.png,Down,Up,-0.1274
train,SPY_379.png,Down,Up,-0.1656
train,SPY_38.png,Down,Down,0.368
train,SPY_380.png,Down,Up,-0.3968
train,SPY_382.png,Down,Up,-0.531
train,SPY_385.png,Down,Down,0.3328
train,SPY_386.png,Down,Down,0.4357
train,SPY_387.png,Down,Down,0.4349
train,SPY_388.png,Down,Down,0.3608
train,SPY_389.png,Down,Down,0.5245
train,SPY_39.png,Down,Up,-0.4486
train,SPY_390.png,Down,Up,-0.2151
train,SPY_392.png,Down,Up,-0.3415
train,SPY_393.png,Down,Down,0.2975
train,SPY_394.png,Down,Down,0.4356
train,SPY_395.png,Down,Down,0.3314
train,SPY_396.png,Down,Down,0.1309
train,SPY_397.png,Down,Down,0.4032
train,SPY_398.png,Down,Up,-0.038
train,SPY_399.png,Down,Up,-0.3509
train,SPY_4.png,Down,Down,0.4092
train,SPY_40.png,Down,Down,0.5064
train,SPY_401.png,Down,Down,0.1772
train,SPY_402.png,Down,Up,-0.0427
train,SPY_403.png,Down,Up,-0.0801
train,SPY_404.png,Down,Down,0.5061
train,SPY_405.png,Down,Up,-0.5016
train,SPY_409.png,Down,Up,-0.6454
train,SPY_41.png,Down,Down,0.5004
train,SPY_410.png,Down,Up,-0.4601
train,SPY_411.png,Down,Up,-0.4866
train,SPY_412.png,Down,Down,0.4215
train,SPY_413.png,Down,Down,0.601
train,SPY_415.png,Down,Up,-0.5048
train,SPY_416.png,Down,Up,-0.3046
